price,sqft_lot,waterfront,lat,has_basement,sqft_living,zip_density
252700.0,0.6386342772070246,0.0,0.3532999999999973,0,0.5143434896229273,0.7760053371435774
329000.0,0.4304804315924152,0.0,0.37389999999999896,0,1.177702382781469,0.7760053371435774
233000.0,0.3110717826445499,0.0,0.3048000000000002,0,0.8219881936964538,1.4865331980536534
937000.0,0.17821889867925989,0.0,0.6385999999999967,1,1.177702382781469,0.7219810168189063
667000.0,0.10470608651501667,0.0,0.6221000000000032,0,0.6729727901608394,0.008859988533246082
438000.0,0.42253310054763216,0.0,0.6950000000000003,1,0.7306561721746256,3.420603865676884
719000.0,0.4750517132019068,0.0,0.7072999999999965,0,1.2353857647952553,0.9341885470542148
580500.0,0.2635864796519712,0.0,0.5390999999999977,0,1.1152120522665339,2.140443571263474
280000.0,0.08377811476375466,0.0,0.7274000000000029,0,0.5720268716367135,2.2389839315356737
687500.0,0.3311387935326271,0.0,0.6822999999999979,1,1.1200190007676827,0.6459147738017692
535000.0,0.19868327611957626,0.0,0.6888999999999967,0,0.523957386625225,0.6459147738017692
322500.0,0.4410106452267528,0.0,0.4275999999999982,1,0.9902313912366637,0.6902147164679996
696000.0,0.20265694164196776,0.0,0.682699999999997,1,1.1055981552642362,3.420603865676884
550000.0,2.3079049354049976,0.0,0.6621000000000024,1,0.7979534511907096,0.9341885470542148
640000.0,0.3973665522391525,0.0,0.6702000000000012,0,1.1344398462711294,1.4783215013643034
240000.0,0.5347891515551927,0.0,0.3340999999999994,1,0.5864477171401601,1.0731390989292693
605000.0,0.5002182615103865,0.0,0.5300999999999974,0,1.2594205073009994,0.06223601701402125
625000.0,0.3655772280600203,0.0,0.6144999999999996,0,1.2353857647952553,2.9376264419743228
775000.0,1.6017845720760238,0.0,0.4450000000000003,1,2.028532267484816,1.0539064408936862
861990.0,0.3734583313460969,0.0,0.6848000000000027,0,1.7280979861630126,0.773628267049292
685000.0,0.15099928985087796,0.0,0.6413000000000011,0,0.75469091468037,0.7219810168189063
309000.0,0.6394952380702095,0.0,0.4485000000000028,1,0.6152894081470532,0.6902147164679996
488000.0,0.9008962016848652,0.0,0.7443000000000026,0,1.5189957263630376,1.5165707201541707
210490.0,0.5647903262492487,0.0,0.3066000000000031,0,0.47588790161373645,1.4547668977027468
785000.0,0.888511610806745,0.0,0.6193999999999988,0,1.1007912067630874,0.8211696689350027
450000.0,0.3949161251670111,0.0,0.6796000000000006,0,0.6008685626436067,3.420603865676884
228000.0,0.6092291523413274,0.0,0.4258000000000024,0,0.5720268716367135,0.050998958386489636
345000.0,0.6049243480254032,0.0,0.4934000000000012,1,1.5141887778618888,0.06223601701402125
600000.0,0.2702092555226237,0.0,0.6807999999999979,1,0.6777797386619883,0.6459147738017692
585000.0,0.5662473369407923,0.0,0.6989000000000019,1,0.9517758032274729,0.6459147738017692
920000.0,0.3973665522391525,0.0,0.6570999999999998,1,1.312296940813637,1.6256998472100066
885000.0,0.3311387935326271,0.0,0.6597000000000008,0,1.3603664258251253,1.6256998472100066
292500.0,0.2976937753858317,0.0,0.3663000000000025,0,1.0815634127584919,0.4786554780765871
301000.0,0.3145818538559957,0.0,0.3663000000000025,0,1.1632815372780225,0.4786554780765871
951000.0,0.9498385153689876,0.0,0.588000000000001,0,1.5622582628733772,0.9596880262474596
430000.0,0.6606881208562976,0.0,0.5058999999999969,0,0.8892854727125378,2.2999233648619035
650000.0,1.4063464561330672,0.0,0.4335999999999984,1,1.0334939277470034,1.0539064408936862
289000.0,0.5563131731348135,0.0,0.43659999999999854,0,0.6056755111447555,0.050998958386489636
505000.0,0.5755192231597058,0.0,0.4427999999999983,0,1.2108703274393962,1.0539064408936862
549000.0,0.06914178008961254,0.0,0.6764999999999972,0,0.7402700691769234,3.420603865676884
425000.0,0.3973665522391525,0.0,0.6113,1,0.7979534511907096,0.03695263510207512
317625.0,0.2522615329131553,0.0,0.5747,1,1.3315247348182322,0.7986955516799394
975000.0,0.7317505059483993,0.0,0.5814999999999984,0,1.307489992312488,1.3884250323440506
287000.0,0.3078266224679301,0.0,0.33780000000000143,0,1.076756464257343,1.0731390989292693
204000.0,0.7993690475877617,0.0,0.3620999999999981,0,0.48069485011488533,0.4786554780765871
1040000.0,3.3176133446446836,0.0,0.6525000000000034,1,2.292914435048003,0.5210105452111293
325000.0,0.37167018186102063,0.0,0.7361999999999966,0,0.6056755111447555,1.4407205744183322
571000.0,0.5170401122218439,0.0,0.7167999999999992,1,1.3219108378159345,0.5875685078511242
360000.0,0.3311387935326271,0.0,0.3607999999999976,0,1.144053743273427,0.6284108940165757
349000.0,3.346422419682023,0.0,0.3511000000000024,1,0.8604437817056447,0.4786554780765871
832500.0,2.324726786116455,0.0,0.5822000000000003,1,1.6487833358940567,1.7060880358531174
380000.0,0.4834626385576356,0.0,0.6034000000000006,1,0.8460229362021982,0.9596880262474596
480000.0,0.33511245905501863,0.0,0.563600000000001,0,0.49992264411948073,0.16963636581946764
410000.0,0.33511245905501863,0.0,0.7072999999999965,1,0.6777797386619883,2.2389839315356737
720000.0,2.6281161487510483,0.0,0.34199999999999875,0,1.6583972328963543,1.2043101486775711
390000.0,0.3377615694032796,0.0,0.3511999999999986,0,1.1296328977699805,0.6284108940165757
360000.0,0.3900152710227282,0.0,0.34899999999999665,0,0.9133202152182821,0.6284108940165757
355000.0,0.4450505385078508,0.0,0.5474000000000032,1,0.9710035972320683,0.8198730852472106
356000.0,0.5769762338512494,0.0,0.4810999999999978,0,0.8075673481930074,2.2999233648619035
315000.0,0.4393549512590896,0.0,0.7263999999999982,0,0.4614670561102899,0.5875685078511242
940000.0,0.2384199313434915,0.0,0.6336999999999975,1,1.0286869792458546,0.7219810168189063
305000.0,0.5563131731348135,0.0,0.2909000000000006,0,1.278648301305595,0.510205681146195
461000.0,0.41577786915956655,0.0,0.5227999999999966,1,1.3315247348182322,0.06223601701402125
215000.0,0.13510462776131185,0.0,0.5180000000000007,0,0.7739187086849654,0.06223601701402125
335000.0,0.07059879078115609,0.0,0.5394000000000005,1,0.49511569561833185,0.011237058627531616
243500.0,0.4902840977044077,0.0,0.2897000000000034,0,0.9517758032274729,1.4547668977027468
1100000.0,0.42074495106255605,0.0,0.6505999999999972,0,1.6920458724043963,0.4449443021939922
153000.0,0.6953914664185169,0.0,0.3219999999999956,0,0.5768338201378623,1.4547668977027468
430000.0,0.3311387935326271,0.0,0.6869999999999976,1,0.7594978631815188,0.6459147738017692
700000.0,0.3311387935326271,0.0,0.6869999999999976,1,0.7594978631815188,0.6459147738017692
905000.0,0.6788345267418855,0.0,0.587299999999999,1,1.5862930053791215,1.7186216781684411
247500.0,1.038517484277025,0.0,0.3575999999999979,0,0.9421619062251751,1.0245172106370652
199000.0,0.42385765572176265,0.0,0.303600000000003,0,0.5576060261332669,1.4547668977027468
314000.0,2.7683203139327626,0.0,0.4108999999999981,1,0.8700576787079424,0.6284108940165757
437500.0,2.4402942250593416,0.0,0.4838000000000022,0,1.1152120522665339,0.37103903198984206
850830.0,0.876921753033103,0.0,0.6415000000000006,1,0.9950383397378125,0.9568787615905768
555000.0,0.2303401447812954,0.0,0.6775000000000021,1,0.9517758032274729,0.6459147738017692
699950.0,7.125643242511189,0.0,0.7730999999999995,0,1.0527217217515987,0.8594188877248699
1090000.0,0.5373058063860408,0.0,0.5814000000000021,0,1.4036289623354652,1.3884250323440506
290000.0,2.246379347566636,0.0,0.4375,0,0.5816407686390113,0.6902147164679996
375000.0,0.6626087258587868,0.0,0.4431000000000012,1,1.1248259492688315,0.6902147164679996
460000.0,0.2652421736196343,0.0,0.6878000000000029,1,0.8027603996918584,0.6459147738017692
188500.0,0.16510580245536785,0.0,0.3813000000000031,0,0.5960616141424577,0.9908060347544704
680000.0,1.856827670854853,0.0,0.7304000000000029,0,1.50938182936074,0.8594188877248699
470000.0,0.8173829979559367,0.0,0.6417000000000002,0,0.9758105457332171,0.9341885470542148
597750.0,0.6373759497916006,0.0,0.5386000000000024,0,1.110405103765385,2.140443571263474
570000.0,0.22040598097531655,0.0,0.6822999999999979,1,0.6056755111447555,0.4721725596376265
272500.0,0.8344697597022203,0.0,0.36240000000000094,0,0.7402700691769234,0.6284108940165757
329950.0,0.39531349171925023,0.0,0.5474000000000032,1,0.9998452882389615,1.0186825840420006
480000.0,1.0709690860432226,0.0,0.3183000000000007,1,1.5526443658710796,1.0731390989292693
740500.0,0.4205462677864364,0.0,0.6980999999999966,0,2.1054434435031975,0.6459147738017692
518500.0,0.07298299009459101,0.0,0.6824000000000012,0,0.7643048116826676,0.4721725596376265
205425.0,0.4490242040302424,0.0,0.5009000000000015,0,0.4230114681010991,0.6616898753365732
171800.0,0.635786483582644,0.0,0.4964999999999975,0,0.75469091468037,0.8991807874838279
535000.0,0.1974911764628588,0.0,0.5869999999999962,0,0.7739187086849654,0.7986955516799394
660000.0,0.4287585098660455,0.0,0.7727999999999966,1,1.1536676402757247,0.2660157532786811
391500.0,0.6047918925079901,0.0,0.7287999999999997,0,0.6970075326665837,1.4407205744183322
395000.0,0.3973665522391525,0.0,0.6998999999999995,0,0.3701350345884617,0.6459147738017692
445000.0,0.2914021383087118,0.0,0.5298999999999978,1,1.009459185241259,0.8198730852472106
770000.0,0.6757880498413853,0.0,0.6897000000000021,0,1.3988220138343161,0.9341885470542148
445000.0,0.5431338491522151,0.0,0.5090999999999966,1,1.009459185241259,0.6616898753365732
260000.0,0.5835327819631955,0.0,0.3128999999999991,1,1.0383008762481523,1.4547668977027468
822500.0,0.32848968318436605,0.0,0.6762999999999977,1,1.1152120522665339,0.4721725596376265
430000.0,0.28544164002512457,0.0,0.5319000000000003,0,0.9950383397378125,0.3321415213560787
212000.0,0.5215435998138876,0.0,0.2760999999999996,0,0.5095365411217784,0.510205681146195
660500.0,0.6359851668587636,0.0,0.5343000000000018,1,0.9661966487309195,2.140443571263474
784000.0,7.3564469816034315,0.0,0.6969999999999956,1,1.898744657953797,0.9341885470542148
453246.0,0.15146288416182366,0.0,0.5516999999999967,1,0.9661966487309195,1.3568748292744426
675000.0,0.1508668343334649,0.0,0.6734000000000009,0,1.0286869792458546,1.4783215013643034
199000.0,1.1517007239064772,0.0,0.3256999999999977,0,0.6345172021516486,0.7792467963630578
220000.0,0.5192256282591593,0.0,0.3308999999999997,1,0.9710035972320683,0.7792467963630578
452000.0,0.6624100425826672,0.0,0.7689000000000021,1,1.244999661797553,0.9557982751840832
382500.0,0.29405124865697285,0.0,0.7135000000000034,0,0.5720268716367135,0.5875685078511242
519950.0,0.08271847062445024,0.0,0.6721999999999966,0,0.5624129746344158,1.4783215013643034
665000.0,0.21192882786088127,0.0,0.6338000000000008,0,0.5335712836275227,0.7219810168189063
527700.0,0.6208852378736758,0.0,0.5707000000000022,1,1.3555594773239765,0.1430564002197294
205000.0,0.5681679419432816,0.0,0.4562999999999988,1,0.7739187086849654,0.6902147164679996
420000.0,0.5362461622467363,0.0,0.7143999999999977,1,0.5095365411217784,2.2389839315356737
500000.0,0.5640618209034771,0.0,0.5495000000000019,1,0.9758105457332171,0.1430564002197294
921500.0,20.886513174311744,0.0,0.7421000000000006,0,1.764150099921629,0.8594188877248699
890000.0,0.2649110348261017,0.0,0.6353999999999971,1,1.2257718677929574,0.43738089734853824
430000.0,4.0388336369587465,0.0,0.5262000000000029,0,1.1632815372780225,2.140443571263474
258000.0,0.8278469838315677,0.0,0.3887000000000001,1,1.0863703612596407,1.0245172106370652
511000.0,0.2288169063310453,0.0,0.6873000000000005,1,0.687393635664286,0.4721725596376265
532170.0,0.20464377440316356,0.0,0.683799999999998,0,0.653744996156244,0.4721725596376265
560000.0,0.3311387935326271,0.0,0.6550000000000011,0,0.5335712836275227,1.4783215013643034
282950.0,0.5430676213935084,0.0,0.3254999999999981,0,0.6008685626436067,0.7792467963630578
350000.0,0.3377615694032796,0.0,0.6789999999999949,0,0.3364863950804197,3.420603865676884
215000.0,0.5079006815203434,0.0,0.4478999999999971,0,0.5672199231355647,0.6902147164679996
650000.0,1.671919768546234,0.0,0.5249999999999986,1,1.9035516064549458,0.06223601701402125
320000.0,0.4967081902989406,0.0,0.3134999999999977,1,1.2690344043032973,1.4547668977027468
247000.0,0.4767074071695699,0.0,0.20859999999999698,0,0.6104824596459043,2.0749660950299726
320000.0,0.7404263423389541,0.0,0.4714999999999989,0,0.8460229362021982,2.2999233648619035
255000.0,0.5716780131547274,0.0,0.4876999999999967,1,0.9902313912366637,0.9357012280233056
438000.0,0.6397601491050355,0.0,0.7171000000000021,0,0.8556368332044958,1.4407205744183322
900000.0,1.0995794778044414,0.0,0.6011999999999986,0,1.63436249039061,1.7060880358531174
441000.0,0.482138083383505,0.0,0.7319000000000031,1,0.9181271637194309,1.4407205744183322
420000.0,2.538642446738532,0.0,0.4581999999999979,1,0.9710035972320683,2.140443571263474
370000.0,0.4635943109456779,0.0,0.7209000000000003,1,0.7594978631815188,1.4407205744183322
269950.0,0.4801512506223093,0.0,0.4080000000000013,1,0.6441310991539463,0.9908060347544704
807100.0,0.2979586864206579,0.0,0.5649999999999977,0,1.2882621983078926,0.1430564002197294
653000.0,0.6457206473886228,0.0,0.7028000000000034,1,1.2882621983078926,1.4407205744183322
371500.0,0.5520745965775958,0.0,0.7458000000000027,0,0.6585519446573929,2.2389839315356737
284000.0,1.3907829328370338,0.0,0.4776000000000025,0,0.749883966179221,1.0539064408936862
272000.0,0.4728661971645915,0.0,0.3025999999999982,1,1.0383008762481523,1.4547668977027468
313000.0,0.5239940268860291,0.0,0.7657999999999987,0,0.6441310991539463,2.2389839315356737
917500.0,2.3181702380045093,0.0,0.6477000000000004,1,1.865096018445755,1.8666483158580405
673000.0,0.5424053438064431,0.0,0.5619000000000014,0,1.244999661797553,0.1430564002197294
425000.0,0.07285053457717795,0.0,0.6105999999999979,1,0.5383782321286715,0.03695263510207512
399950.0,0.35762989701523723,0.0,0.5867999999999967,1,0.9469688547263241,0.7986955516799394
385000.0,0.317893241791322,0.0,0.6101000000000028,0,0.5864477171401601,0.03695263510207512
269950.0,0.5006818558213322,0.0,0.19760000000000133,1,0.9373549577240263,2.0749660950299726
330000.0,0.5443921765676389,0.0,0.7224000000000004,1,0.6489380476550951,0.2660157532786811
260000.0,0.3839223172217278,0.0,0.3504999999999967,0,0.8027603996918584,0.7760053371435774
470000.0,0.33941726337094275,0.0,0.5384000000000029,1,1.144053743273427,0.7351629509781259
589000.0,0.635786483582644,0.0,0.7043999999999997,0,1.1728954342803202,1.4407205744183322
163500.0,0.2264327070176104,0.0,0.3847999999999985,0,0.5047295926206296,0.6284108940165757
835000.0,0.8882466997719188,0.0,0.6993000000000009,1,1.504574880859591,0.9341885470542148
1100000.0,0.8510266993788516,0.0,0.662700000000001,1,1.966041936969881,1.8666483158580405
269000.0,0.6622775870652542,0.0,0.3098999999999989,1,0.7162353266711791,1.4547668977027468
560000.0,0.5790955221298583,0.0,0.6199999999999974,0,0.9133202152182821,2.9376264419743228
615000.0,0.158946620895661,0.0,0.6499999999999986,0,0.6393241506527975,0.4721725596376265
585188.0,0.6639995087916238,0.0,0.6647000000000034,1,1.0719495157561942,0.9341885470542148
305000.0,0.6278391525378609,0.0,0.7260000000000062,1,0.7931465026895608,1.4407205744183322
166950.0,0.5841288317915542,0.0,0.4615999999999971,0,0.5720268716367135,0.6902147164679996
799000.0,0.6554561279184821,0.0,0.5504999999999995,0,1.0286869792458546,1.7186216781684411
400000.0,0.4972380123685928,0.0,0.7605999999999966,1,1.04791477325045,2.2389839315356737
230000.0,0.6773775160503419,0.0,0.7481000000000009,0,0.5095365411217784,0.7712511969550064
256883.0,0.3327944875002902,0.0,0.2779000000000025,0,0.8123742966941562,1.4547668977027468
423000.0,0.4291558764182847,0.0,0.5510999999999981,1,0.9469688547263241,1.0186825840420006
465000.0,0.2704741665574498,0.0,0.5488,0,1.0334939277470034,0.7351629509781259
440000.0,4.385006131717755,0.0,0.5384999999999991,0,0.9181271637194309,0.030469716663114568
385000.0,10.270137225897015,0.0,0.4057999999999993,0,0.6489380476550951,0.6284108940165757
210000.0,0.7765204708340105,0.0,0.5093000000000032,0,0.4133975710988014,0.06223601701402125
297000.0,0.990237448179968,0.0,0.3776999999999973,0,0.9325480092228775,0.4786554780765871
470000.0,0.3311387935326271,0.0,0.6749999999999972,0,0.48550179861603415,1.4783215013643034
226500.0,0.4880985816670923,0.0,0.302500000000002,1,0.6249033051493509,1.4547668977027468
274250.0,0.5596245610701398,0.0,0.4787000000000034,0,0.43743231360454565,2.2999233648619035
840000.0,0.7291676233588449,0.0,0.5377999999999972,1,1.1921232282849155,1.7186216781684411
677900.0,0.3037867291868321,0.0,0.7072999999999965,0,1.1728954342803202,0.9341885470542148
425000.0,0.388359577055065,0.0,0.5733000000000033,0,0.48550179861603415,0.16963636581946764
180250.0,0.635786483582644,0.0,0.4603999999999999,0,0.4326253651033968,1.0539064408936862
464000.0,0.2254392906370125,0.0,0.7066999999999979,1,1.1055981552642362,2.2389839315356737
320000.0,0.5019401832367562,0.0,0.3539999999999992,0,0.7450770176780722,0.6284108940165757
625504.0,0.1037126701344188,0.0,0.6647000000000034,1,0.6104824596459043,1.6256998472100066
592500.0,0.7968523927569138,0.0,0.6143000000000001,0,1.076756464257343,2.9376264419743228
465000.0,1.1878610801602398,0.0,0.3185000000000002,0,1.3046058232117987,1.0731390989292693
477000.0,0.4152480470899144,0.0,0.5457999999999998,0,0.8267951421976028,0.8198730852472106
280000.0,1.0861352427870168,0.0,0.48890000000000106,0,0.4085906225976525,0.8991807874838279
445838.0,0.37696840255754266,0.0,0.5133000000000011,0,1.0815634127584919,0.9357012280233056
1070000.0,0.9844094054137936,0.0,0.5884,1,1.8747099154480527,0.7986955516799394
467000.0,0.7152597940304745,0.0,0.714500000000001,0,0.6345172021516486,0.2660157532786811
686000.0,0.4265067660700237,0.0,0.5835999999999971,0,1.3267177863170834,1.7060880358531174
279950.0,0.6457206473886228,0.0,0.3980000000000032,1,0.8412159877010493,0.9908060347544704
527000.0,1.287202718220028,0.0,0.7663000000000011,0,1.1200190007676827,0.10134962492908324
325000.0,1.0609686944785373,0.0,0.3757999999999981,1,1.0671425672550454,0.7760053371435774
328000.0,0.5549223902019764,0.0,0.3828000000000032,0,0.9710035972320683,0.6284108940165757
390000.0,0.4967081902989406,0.0,0.5123000000000033,0,0.6008685626436067,0.9357012280233056
479950.0,0.4315400757317196,0.0,0.7075999999999993,0,0.7258492236734768,0.773628267049292
264950.0,0.6459193306647424,0.0,0.2922000000000011,1,0.8267951421976028,1.4547668977027468
235000.0,1.0097084092396864,0.0,0.4074999999999989,1,0.687393635664286,0.1927587749184269
516500.0,0.3131910709231587,0.0,0.6794000000000011,0,0.7114283781700302,0.773628267049292
655000.0,1.0462661320456883,1.0,0.4497,1,0.6970075326665837,1.0539064408936862
500000.0,1.0163974128690456,0.0,0.5217999999999989,0,1.0959842582619386,2.2999233648619035
315000.0,0.4867740264929618,0.0,0.31029999999999797,1,1.4132428593377628,1.4547668977027468
213000.0,0.6755231388065592,0.0,0.5686999999999998,0,0.48069485011488533,0.030469716663114568
475000.0,0.3496825659704542,0.0,0.5574999999999974,1,1.1921232282849155,1.0186825840420006
1030000.0,1.8570263541309728,0.0,0.6488999999999976,0,1.8074126364319687,1.8666483158580405
416000.0,6.245277646025348,0.0,0.3459000000000003,1,1.0671425672550454,1.2043101486775711
410000.0,0.3139195762689305,0.0,0.6135999999999981,1,0.9469688547263241,0.03695263510207512
800000.0,14.65514335761477,0.0,0.7640999999999991,1,1.8410612759400107,0.8594188877248699
472000.0,0.9294403656873776,0.0,0.3376000000000019,1,2.119864289006644,0.7792467963630578
225000.0,0.5632670877989987,0.0,0.31730000000000297,0,0.687393635664286,0.7792467963630578
210000.0,0.3973665522391525,0.0,0.5307999999999993,0,0.3989767255953548,0.7351629509781259
455000.0,0.3311387935326271,0.0,0.672699999999999,0,0.687393635664286,3.420603865676884
225000.0,0.5507500414034654,0.0,0.3220999999999989,0,0.6249033051493509,1.4865331980536534
480000.0,0.20265694164196776,0.0,0.6779000000000011,1,0.49511569561833185,0.4721725596376265
363000.0,0.7862559513638697,0.0,0.3076000000000008,0,1.3171038893147857,1.4547668977027468
181000.0,0.3390861245774101,0.0,0.5217999999999989,0,0.3461002920827174,0.07217649195376076
250000.0,0.4842573716621138,0.0,0.2785000000000011,0,0.9661966487309195,1.4865331980536534
481000.0,0.19868327611957626,0.0,0.6846000000000032,1,0.749883966179221,0.4721725596376265
260000.0,0.4774359125153417,0.0,0.3656000000000006,1,0.8700576787079424,1.0245172106370652
455000.0,0.5089603256596478,0.0,0.4369000000000014,0,1.6151346963860147,0.6902147164679996
415000.0,2.3990343313851765,0.0,0.4615999999999971,0,0.7258492236734768,0.37103903198984206
349500.0,0.2343138103036869,0.0,0.5405000000000015,1,0.6729727901608394,0.8198730852472106
245000.0,0.4928669802939621,0.0,0.3507000000000033,0,0.8316020906987516,0.7760053371435774
592500.0,0.6086993302716751,0.0,0.6978999999999971,0,0.6825866871631371,3.420603865676884
385000.0,0.5046555213437237,0.0,0.5277999999999992,1,1.1344398462711294,0.07217649195376076
315000.0,0.7586389759832487,0.0,0.4756,1,0.7594978631815188,2.2999233648619035
255000.0,0.6735363060453635,0.0,0.44369999999999976,0,0.5912546656413089,0.37103903198984206
693000.0,0.2930578322763749,0.0,0.7047999999999988,0,1.1825093312826178,0.9341885470542148
780000.0,0.2914021383087118,0.0,0.6362000000000023,1,0.7979534511907096,0.008859988533246082
237000.0,0.5609491162442702,0.0,0.4206999999999965,0,0.6104824596459043,0.9908060347544704
525000.0,2.6828865052013446,0.0,0.6154000000000011,1,1.009459185241259,2.9376264419743228
425000.0,0.3337879038808881,0.0,0.5964000000000027,0,0.3701350345884617,0.7986955516799394
369900.0,0.6675095800030697,1.0,0.4682999999999993,0,0.3653280860873128,0.9588236371222648
290000.0,0.482138083383505,0.0,0.4044999999999988,0,0.817181245195305,0.1927587749184269
285000.0,0.7087032459185285,0.0,0.5544000000000011,0,0.5383782321286715,0.07217649195376076
415000.0,0.2980249141793644,0.0,0.6801999999999992,0,0.5143434896229273,3.420603865676884
272500.0,0.6556548111946017,0.0,0.29879999999999995,1,0.9950383397378125,1.4547668977027468
436000.0,0.4992248451297886,0.0,0.7107000000000028,0,0.49992264411948073,2.2389839315356737
210000.0,0.7543341716673245,0.0,0.3271000000000015,0,0.817181245195305,0.7792467963630578
236000.0,0.3906113208510869,0.0,0.5052999999999983,0,0.6249033051493509,0.6616898753365732
331000.0,0.08649345287072219,0.0,0.6600999999999999,1,0.5191504381240761,0.4449443021939922
365000.0,0.2986871917664296,0.0,0.4144999999999968,0,1.2752834373547908,0.1927587749184269
450000.0,1.0767309010506902,0.0,0.4671999999999983,0,1.1007912067630874,0.6902147164679996
770000.0,1.7417900539816185,0.0,0.7618000000000009,1,1.8362543274388619,0.9557982751840832
455000.0,3.2699955861346925,0.0,0.3828000000000032,0,1.0623356187538966,0.6284108940165757
405000.0,0.3973665522391525,0.0,0.5362000000000009,1,1.1488606917745758,0.8198730852472106
304900.0,0.7500293673514004,0.0,0.3954000000000022,1,1.2498066102987018,0.1927587749184269
170000.0,0.3486891495898563,0.0,0.504800000000003,0,0.4133975710988014,0.6616898753365732
780000.0,0.4667732433635912,0.0,0.6811000000000007,0,1.6824319754020987,0.773628267049292
330000.0,0.9244732837843884,0.0,0.7486000000000033,1,1.1632815372780225,0.9557982751840832
370000.0,0.5739297569507492,0.0,0.3845999999999989,0,1.307489992312488,0.7760053371435774
467000.0,0.8940747425380932,0.0,0.7563999999999993,1,1.2017371252872133,0.3727678102402315
405000.0,0.4450505385078508,0.0,0.7197999999999993,1,0.8027603996918584,1.4407205744183322
675000.0,0.6821459146772118,0.0,0.5461000000000027,1,1.3940150653331673,0.1430564002197294
500000.0,0.9338113977620084,0.0,0.5711999999999975,1,0.788339554188412,0.1430564002197294
389999.0,1.0444117548019058,0.0,0.4281000000000006,0,0.9085132667171332,1.0539064408936862
630000.0,0.5977055223263918,0.0,0.7128000000000014,1,1.4180498078389117,1.4407205744183322
360000.0,0.6310180849557742,0.0,0.3340999999999994,0,1.0383008762481523,1.0731390989292693
580000.0,0.7324790112941711,0.0,0.5399000000000029,1,1.576679108376824,0.06223601701402125
550000.0,0.2759048427713849,0.0,0.5716999999999999,1,0.9469688547263241,0.7351629509781259
879000.0,1.4643619727599837,0.0,0.5951000000000022,0,1.6151346963860147,1.7060880358531174
265000.0,0.5933344902517612,0.0,0.3536000000000001,0,0.6345172021516486,0.4786554780765871
446500.0,0.4825354499357442,0.0,0.5084000000000017,0,1.273841352804446,2.2999233648619035
404000.0,0.5881024973139457,0.0,0.5585999999999984,1,0.9758105457332171,1.0186825840420006
267500.0,0.7890375172295438,0.0,0.4427000000000021,1,0.7643048116826676,0.03219849491350405
335000.0,0.505450254448202,0.0,0.3494000000000028,0,1.1728954342803202,0.7792467963630578
576000.0,0.5960498283587288,0.0,0.6933000000000007,1,0.9325480092228775,0.6459147738017692
208633.0,0.25232776067186186,0.0,0.35370000000000346,0,0.9806174942343661,0.6284108940165757
315000.0,0.5794928886820974,0.0,0.4760000000000062,1,1.0575286702527478,1.0539064408936862
725000.0,0.21855160373153387,0.0,0.623899999999999,1,0.9229341122205797,0.008859988533246082
550000.0,0.5132651299755719,0.0,0.7775999999999996,1,0.8652507302067936,0.2660157532786811
610750.0,0.483263955281516,0.0,0.6458999999999975,0,1.04791477325045,2.9376264419743228
550700.0,0.3311387935326271,0.0,0.6691999999999965,0,0.48550179861603415,1.6256998472100066
665000.0,0.7002923205627998,0.0,0.5375999999999976,0,1.5959069023814192,0.06223601701402125
834000.0,0.2649110348261017,0.0,0.6010000000000062,1,1.1392467947722782,0.7986955516799394
